사업장명,분류,카카오맵ID,리뷰어이름,리뷰어레벨,후기개수,별점평균,팔로워수,작성일,별점,리뷰내용,사진URL
갓잇 연남점,"멕시칸,브라질",607192266,AR,4,6,5,0,2025.04.30.,5.0,다른 메뉴 다 맛있었는데 윙 뭐죠..?배달시켜도 윙 기본 옵션으로 시켜 먹는 편인데 인생 윙을 만났습니다 :D,N/A
갓잇 연남점,"멕시칸,브라질",607192266,호잇,5,8,5,1,2025.04.30.,5.0,항상 이용하던 맛집이었는데 연남동에도 있어서 놀랐어요! 믿고 먹는 맛집!,N/A
갓잇 연남점,"멕시칸,브라질",607192266,강준혁,4,6,5,0,2025.04.30.,5.0,"처음엔 타코만 먹으려 했는데, 사이드로 시킨 윙이 의외로 너무 맛있어서 반했어요.다른 메뉴도 궁금하다는 생각이 들 정도예요.",N/A
갓잇 연남점,"멕시칸,브라질",607192266,Jinjinzara,4,6,5,0,2025.04.30.,5.0,갓잇 맛있어요! 엔칠라다 짱👍친구들이랑 또 올게요💕,N/A
갓잇 연남점,"멕시칸,브라질",607192266,체,4,6,5,0,2025.04.30.,5.0,"파히타 속 재료가 전부 너무 맛있었어요, 따로 먹어도 맛있고 함께 먹으면 더 맛있고🙂‍↕️",N/A
갓잇 연남점,"멕시칸,브라질",607192266,gyogyo,3,6,5,0,2025.04.30.,5.0,믿고 먹는 갓잇,N/A
갓잇 연남점,"멕시칸,브라질",607192266,BO,22,6,5,0,2025.04.30.,5.0,연남동 골목 분위기랑 너무 잘 어울리는 곳. 거리 외국인들한테도 너무 인기 많겠어요,N/A
갓잇 연남점,"멕시칸,브라질",607192266,김상현,6,6,5,1,2025.04.30.,5.0,좋은음식퀄리티와 장소로 금액대비 만족도가 굉장히 좋습니다. 자주 애용하겠습니다.,N/A
갓잇 연남점,"멕시칸,브라질",607192266,김용,18,7,5,0,2025.04.30.,5.0,최근에 자주 방문하고 있는 최애 멕시칸 음식점입니다. 메뉴도 고급스럽고 분위기도 너무좋아요.~!,N/A
갓잇 연남점,"멕시칸,브라질",607192266,전인석,4,6,5,0,2025.04.30.,5.0,너무 맛있게 잘 먹고 갑니다. 갓잇은 어딜가나 항상 맛있고 친절하신 직원분들 덕분에 기분 좋은 식사 자리가 되는 것 같아요🙏🙏🙏🙏🙏🙏 갓잇먹고 커피먹고 산책하고 갓잇먹고 사진찍고 집에가요,N/A
갓잇 연남점,"멕시칸,브라질",607192266,SOL,4,6,5,0,2025.04.29.,5.0,향 강한 음식은 잘 못 먹는데 멕시코 음식에 대한 편견을 깨준 곳이에요. 누구나 먹기좋은 맛이라 어느분이던 추천드립니다!!👍🏻,N/A
갓잇 연남점,"멕시칸,브라질",607192266,김승현,3,6,5,0,2025.04.29.,5.0,친구가 맛있는데 있다구 가자고 해서 갔는데 맛있었어요! 파히타가 인기래서 파히타 먹었는데 나중에 보울도 먹어보고 싶어요! 건강하게 먹기에 좋을 것 같아요!,N/A
갓잇 연남점,"멕시칸,브라질",607192266,tomato,6,6,5,0,2025.04.23.,5.0,지인 추천으로 갔는데 너무 만족했어요! 직원들도 친절하시고 음식도 맛있었어요!,N/A
갓잇 연남점,"멕시칸,브라질",607192266,hoil,4,6,5,0,2025.04.21.,5.0,"연남동 데이트 하다가 우연히 방문했는데, 맛도 가격도 서비스도 너무 좋네요! 멕시칸 음식 갓잇만 먹을 것 같음ㅋㅋ",N/A
갓잇 연남점,"멕시칸,브라질",607192266,😍,16,6,5,0,2025.04.15.,5.0,이동네에서 가본 타코음식점중에 여기가 제일 맛있어요!갓보울 강력추천!!,N/A
서점리스본&포르투,서점,1763141309,유유자적,14,27,3.9,0,2025.05.02.,1.0,불친절한 것 같아요...,N/A
서점리스본&포르투,서점,1763141309,miracle,4,3,4.7,0,2025.05.01.,4.0,일단 생일책 사러 갔었는데 책값에 추가로 패키지값해서 3000원정도 더 받는게 아쉽긴 했어요 그치만 분위기나 인테리어는 나쁘지않았고사장님인지 아닌지는 모르겠지만 계산 도와주시던분은 친절했어요,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F5aa0e65071250bcc5d574f80f4e0ebf8e5a2d1d5%3Foriginal']
서점리스본&포르투,서점,1763141309,작은거인,8,5,3,0,2025.04.13.,3.0,"생일책  MBTI ,책 총 3권 구매했습니다. 생일책:17000원+포장비 3500원평소 책 좋아해서  교보문고 자주가고 여러가지 서점이라서 기대를 많이 했는데 생일책이미 집에 있는거고 또 mbti 책은14,000원 / 16,000원 인데 비용은 22,000원 입니다.   작가분이 1951년 고인이 되셨는데 이분이 과연 mbti 가 진짜가 맞는지 의문입니다. 또 위에서 작성한것처럼 포장비 포토 엽서가 거의 6000~8000천원 거격이라는 점 입니다. 솔직히 나중에 방문하더라도 지인 생일책 말고는 굳이 찾아갈 일은 없을것 같아 보여요.요약 렌덤박스 개념이라  mbti 책 비추 생일책은 기념이나 선물용 정도 입니다.","['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F5676c7e8bd06a9c59e1704b323c3a27ae956aaa7%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fc62d08f927ef965cc4bbb0894be03876e82732ad%3Foriginal']"
서점리스본&포르투,서점,1763141309,정선유,27,236,4.1,8,2025.03.17.,4.0,N/A,N/A
서점리스본&포르투,서점,1763141309,무야호,4,2,3,1,2025.03.02.,1.0,인스타 바이럴타서 가본 집.. 바이럴 타서 그런지 사람도 많고 생일책 재고도 몇개 없었음ㅠ n월n일 있나요 물어봤을때 그냥 없어요. 한마디 하셔서 먼가 무안했음 불친절하단 후기가 공감됨.. 공간도 협소한데 생일책 받으려는 사람들만 북적여서 공간에 대한 기본적인 이해가 부족해보였음 정신놓고 있으면 새치기 당하기 쉬움 전반적으로 시장통같았음,N/A
서점리스본&포르투,서점,1763141309,김수영,3,1,5,0,2025.02.05.,5.0,생일책 사러 왔는데 분위기도 좋고 다들 직원분께서도 친절하셔서 좋았습니다♡ 다음에도 다시 오고싶네여❤,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F20bb3d85ef2cc1fed26ca01d0fd5776c019b1337%3Foriginal']
서점리스본&포르투,서점,1763141309,화난사람,4,1,1,0,2025.01.26.,1.0,생일책 책 금액에 3000원 추가해서 생일패키지 상품으로 판매.박스가 과대포장 느낌. 사람이 많은 데 장소는 협소하고 2층에서 자신의 생일 날짜 박스를 가져와 1층에서 구매하는 방식인 데 제대로 준비해두지 않아서 결국 1층에서 생일 날짜를 말하고 책을 찾아 포장해주기를 기다려야함. 왜 후기가 안 좋은 지 알 것 같은 느낌.,N/A
서점리스본&포르투,서점,1763141309,박수빈,2,1,1,0,2025.01.19.,1.0,여기아니예요..,N/A
서점리스본&포르투,서점,1763141309,Aa,3,1,1,0,2025.01.11.,1.0,왜 평점이 낮은줄 알겠다는.. 마케팅빨에 불친절,N/A
서점리스본&포르투,서점,1763141309,밀크티,42,529,4.3,25,2024.10.21.,5.0,생일책 비추합니다 그냥 스스로 고르세요,N/A
서점리스본&포르투,서점,1763141309,묭,7,3,2.3,0,2024.10.09.,1.0,이달의 책 후기 : 걍 내가 고를걸.. ㅠ,N/A
서점리스본&포르투,서점,1763141309,🤘,15,13,2.3,1,2024.09.06.,1.0,불친절해서 이제 안 감,N/A
서점리스본&포르투,서점,1763141309,박선영,17,34,4.4,0,2024.01.25.,1.0,다른 분들 후기에 동의합니다,N/A
서점리스본&포르투,서점,1763141309,둥,16,12,3.6,0,2023.10.14.,1.0,사장님이불친절하고 기분파입니다 문의해도 읽씹 잘합니다 약속한거 잘안지킵니다 sns의 감성적이고따뜻한글귀에 너무많은기대 하고가지 마시길... 참고 여러번 이용했었지만 실망많이해서 이젠발길끊었습니다 가장주력이라할수있는 생일책도 취향많이타서 비추입니다 북토크나굿즈나 이것저것 꾸준히하시는건 많지만요... 사실 여기보다 성실하고 친절한서점 많습니다,N/A
서점리스본&포르투,서점,1763141309,5점은찐맛집,11,108,4.9,3,2023.08.09.,5.0,N/A,N/A
서점리스본&포르투,서점,1763141309,볼테르,31,126,2.6,3,2023.05.21.,1.0,서점 주인의 컬렉션을 믿고 사는 거..상당히 위험함. 책은 스스로 고르시길. 공간 구성의 미학적 결여에 비해 장사가 잘 되는 건 인정.,N/A
서점리스본&포르투,서점,1763141309,바람의열두방향,66,280,3.7,1081,2023.05.15.,1.0,"주말이었습니다. 엄청나게 북적였고 나들이 삼아 아이들과 오신 분들도 계셨는데요. 손님들이 좀 소란스럽다 싶으니 사장님이 '오늘, 분위기 왜 이러니?'라며 직원들에게 어처구니 없다는 듯, 손님 모두 들으라는 듯, 큰소리로 얘기하시는 거 보고 그 날로 발길 끊었습니다. 사장님 소양과 교양이 그 정도인데 큐레이션에 기대가 갈 턱이 없죠.",N/A
서점리스본&포르투,서점,1763141309,띠노랑딩이조아진돌,36,127,3.4,8,2023.04.24.,1.0,"공간은 예쁜데,,, 온기가 없음. 그래도 책방 주인이라면 책을 좋아하고 많이 읽을텐데, 대체 어떤 책을, 어떤 식으로 읽으면 저렇게 오만할 수 있을까 싶었다. 어린 친구들에게 하도 이것저것 날카롭게 지적하고 날 선 분위기 잡는 통에 누군가 들어올때마다 내가 불안할 정도. 모든 날들이 그렇진 않겠지만 하한점에서도 기본은 지켜야지. 안에 있는 책들이 다 무용지물 아닌가. 나한테는 친절하셨지만 하나도 고맙지 않았음. 조금의 공감도 안가는 나르시시즘에서 좀 빠져나오시고, 동서양의 고금에 공통적으로 들어있는 교훈, 겸손과 배려를 좀 배우시면 좋겠음. 서점 행사 참여자들에게 품위(ㅋ)와 배려를 요구하시던데, 본인에게도 없는 걸 남에게 왜 요구하시는지. 본인에게 없어서 요구하시는 건가. 설마 오만한 말과 태도가 품위라고 착각하시는 건가. 아니면 본인의 품위와 남의 품위가 다른 건가.진짜 품위는 겸손에서 나오는 거란 걸 모르시는듯. 예쁜 공간이 겉만 번지르르하고 내용없는 책같은 느낌이라 아쉬움:( 못되게 글써서 기분 안좋으시다면 역지사지 해보시면 좋겠네요.",N/A
서점리스본&포르투,서점,1763141309,맑은바다,11,2,2.5,0,2023.03.19.,2.0,"요즘 계신 친절하신 두 분은 사람들이 불친절하다고 말하는 리스본 사장님이 아닙니다. 참고하시길.몇 번 가 본 서점 리스본 사장님은 굉장히 예민하고 날카로우시더군요. 페북에 좋은 말 많이 써놓으셔서 기대 많이 했는데 와장창 깨졌습니다. 정말 뜨거운 여름날에 어머님 모시고 갔는데 곧 끝날 시간이라고 문전박대를.. 40분이나 남았고 다른 손님도 있던데. 음료 주문하고 책은 못 보더라도 밖에서라도 10분만 앉아 있겠다는데 고개만 흔들며 딱 잘라서 딴 곳 가라고. 말도 하기 싫다는 듯 고갯짓으로..하하 정말 웃기더군요. 본인이 마포의 차별없는 곳 만들고 싶다는 꿈을 이뤘다는데...동성애자, 개 고양이 등의 본인 기준 약자에 노인은 없는가 봅니다. 주민들이 보기에 동물들에게도 호의적이지 않다고 하던데요? 아무리 책은 못보고 음료만 마신다고 해도 그렇지 그것마저 본인이 그런 상황 만든 거잖아요? 백번 양보해서 사람이 그럴때도 있지 싶어 두 번 더 갔지만 여전히 사람 가리시더군요. 사람이 그때그때 필요한 책이 다 달라요. 본인이 신도 아니고 뭘 안다고 그 사람이 사는 책을 보고 무시하고 차별을 하는지 한심했습니다. 후기보고 좀 바뀌셨나 싶어 가봤더니 아예 다른 분이 계시더군요. 이런 후기보고 조금이라도 나아지시길 바라며 시간내어 씁니다. 한 명도 아니고 여러명이 문제를 제기한다면 이유가 있지 않겠습니까. 손님들도 본인이 못 느꼈다고 다른 사람들이 거짓말 한다고 생각하는 바보는 없을테지요? 어느 하루 실수하는 사람과 어느 하루 기분좋은 날만 친절한 사람. 서점 리스본 사장님은 어느 쪽이십니까. 가슴에  손을 얹고 생각해보시길요.",N/A
서점리스본&포르투,서점,1763141309,다인,20,43,4.3,0,2023.03.19.,5.0,"저는 이 공간에서 기분좋게 머무르다 나왔습니다. 두 분이 응대해주셨는데, 책 안내도 친절하게 해주시고 생일책도 섬세하고 정갈하게 포장해주셔서 감사했습니다. 생일책은 어떻게 찾는지에 대해서 물어봤는데, 웃으시면서 가벼이 답변 주셨습니다. 따로 홀대한다거나 무시한다는 느낌을 받지 못했습니다. 후기가 들쑥날쑥한데 참고하시라고 몇 자 남깁니다.","['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fde8edfb194acbce5d8cc4770c91acce1ffe8a97b%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F4656d3ddddac79208a0a3a40c50b7f893ec58c62%3Foriginal']"
장끼전,"호프,요리주점",515685697,밤구,15,19,4.9,0,2024.03.06.,5.0,외국인 친구들오면 데려가는 곳맛있고 분위기 좋고 서비스 좋고전체적으로 뭐 하나 대충 허투루 하는 법이 없는 느낌이 들어요,N/A
장끼전,"호프,요리주점",515685697,닝,44,241,3.8,24,2024.01.04.,4.0,"맛, 분위기, 친절 그리고 식기까지 완벽한 곳연남에서 간만에 찾은 괜찮은 술집","['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F5db8cd30f01f4e57a02b738588a9d897013c37d0%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F8972ec17b47a9df7fcd35d3046fea5ea793c136e%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fb5ee6db5f4cba27fe55ae909b243df0b6e2d4392%3Foriginal']"
장끼전,"호프,요리주점",515685697,솔직리뷰,23,38,4.1,1,2023.05.26.,4.0,"자리없어서 아무곳이나 들어간곳이 맛집이였던.. 미쳤다 맛있어 짜릿해 먹고 죽겠다이 정도의 맛은 아니지만, 4명이상 가서 대화하면서 마시고 먹기 좋고 맛있어요 푸근하게 맛있는?",['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fd983c84b8507bb08fec318a2dc87cd2c5affeac2%3Foriginal']
장끼전,"호프,요리주점",515685697,은성,20,25,3.3,2,2025.03.15.,1.0,단체손님이면 웨이팅 안 해도 되나요ㅋㅋ...,N/A
장끼전,"호프,요리주점",515685697,도와줄겡뀨,63,737,3.6,439,2024.07.16.,5.0,도갓집 막걸리 먹으러 가겠습니다ㅎ,N/A
장끼전,"호프,요리주점",515685697,ms,5,2,1,0,2024.01.01.,1.0,원래 몇 년 간 꾸준히 방문하던 좋아하는 곳이였는데 최근 사장님이 바뀐건지 왜인진 모르겠으나 맛도 없어졌고 가게의 노래 등 분위기와 알바생들 태도 등 묘하게 바뀌었네요. 원래 주말엔 기본 찬리필 안해줬던가요? 아니면 최근에 바뀐 정책이신지.. 이젠 다시 안갈것같습니다.,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fe4fecce6d518bab6a362feb594bd5f47ad8c446e%3Foriginal']
장끼전,"호프,요리주점",515685697,흇,36,298,3.8,11,2023.12.26.,1.0,좀 짜요.. 불친절해요..... 일행들도 다 그렇게 느꼈다고했어요...,N/A
장끼전,"호프,요리주점",515685697,dj,3,1,1,0,2023.12.02.,1.0,후기 정말 안쓰는데 알바 서비스가 너무너무 최악이라서 처음으로 후기라는걸 작성합니다.....기분안좋았던 점이 나열하기 힘들만큼 너무 많네요 키크신 남자알바분때문에 기분만 안좋게 식사하고나왔어요(안되는 메뉴는 미리 안내좀 해주세요 물어보는건 다없다하면서 두개이상 시키라고 강요하는건 좀.....),N/A
장끼전,"호프,요리주점",515685697,언제나청춘,47,666,4.7,32,2023.10.01.,5.0,배우 천우희 오빠가 운영하는 막걸리집,N/A
장끼전,"호프,요리주점",515685697,ACE,48,278,4.9,16,2023.09.11.,5.0,배우 천우희님 오빠가 운영하는 막걸리 전문점.,N/A
장끼전,"호프,요리주점",515685697,ㅇㅇ,15,29,3.7,1,2023.07.29.,2.0,"실망.... 유명하다고 해서 갔는데 맛은 평범했어요. 짜글이는 비추고, 육전+새우전시켰는데 맛없진 않은데 감탄할 정도는 아님. 그리고 음악소리 너무 크고 에어컨 근처만 춥고 다른자린 더웠어요.",N/A
장끼전,"호프,요리주점",515685697,맛집도사,26,68,3.7,5,2023.05.12.,4.0,맛있습니다 민속주점,N/A
장끼전,"호프,요리주점",515685697,$,19,29,2.4,0,2023.03.28.,2.0,분위기 자체는 좋습니다 이성분과 오기에는 좋은데 왜 기다려야하는지를 모를정도의 맛이었습니다 분위기고 뭐고 맛이 중요한데 씁쓸하네요,N/A
장끼전,"호프,요리주점",515685697,먕,18,36,4.5,1,2023.03.01.,4.0,좋았어요 친절하고 맛있고,"['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F5b399d37c6d46959db428cc70a0674bdac5f2986%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Faaefd4a649c0658b7c9f920f619c71906ce93909%3Foriginal']"
장끼전,"호프,요리주점",515685697,👤,12,115,3.6,3,2023.02.22.,4.0,N/A,N/A
장끼전,"호프,요리주점",515685697,제구,2,2,1,0,2023.02.05.,1.0,기본 반찬 리필 불가 ㅋ,N/A
장끼전,"호프,요리주점",515685697,쀼슐랭,72,815,3.7,804,2023.01.08.,3.0,N/A,"['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F7e7aa84ed6a5ed6bc1e768fad4dffc4bb99c96cc%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F37e4bcb4896a03e9d6f0abdccc3f6c961edb2ca7%3Foriginal']"
장끼전,"호프,요리주점",515685697,mia,2,1,1,0,2022.11.19.,1.0,"두번째 방문인데 직원 서비스에 다시 안갈 것 같네요. 가기전 날 전화로 와인 콜키지 되냐고 문의했는데 한 병당 만원에 가능하다고 답변받았어요. 방문해서 음식이랑 술 시켜먹고, 와인 콜키지랑 다른 안주 시켰더니 갑자기 콜키지 안된다고 하시더니, 잠시 뒤 다른 직원이랑 얘기하시더니 한 병당 만원이라고 하시더라구요. 그래서 뭐지? 이러고 그렇구나 했는데 음식 나오고 와인 따달라고 하니 오프너랑 잔은 직접 가져와야 된다고 하시더라구요? 그래서 보관 맞긴 와인 안가져다 주신 건가요? 콜키지의 뜻이 잔을 준비해주고 와인을 따주는 서비스 아닌가요? 오프너가 없으면 처음에 문의했을때나, 당일 방문했을때 말씀하셨어야 맞는게 아닌가요? 사과 한마디도 없이 그 당당한 태도에 다시는 안갈 것 같네요. 미리 문의하고 가져온 손님을 진상처럼 쳐다보는데 입맛이 없어졌네요.",['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fe1f4ab3c3d0425768fea97c3063c69c53f9d1fc9%3Foriginal']
장끼전,"호프,요리주점",515685697,ㅎㅎ,7,3,1.3,0,2022.11.19.,1.0,이전에 방문 기억이 좋아서 다시 방문했는데 역대급 경험했습니다. 전날 콜키지 가능하냐고 전화해서 물어보고 와인 가져감. 와인 콜키지 가능하냐고 물어보니 안된다고 말해서 당황했더니..조금 기다려보라고 함. 그러더니 추가금 내고 된다고 말함. 그래서 추가 안주 시켰더니 안주 가져와서 와인 오프너 없어서 알아서 먹어야 한다고 함..와인도 안가져다줌.. 오프너 없는걸 알고 왜 안주 시킬 때 말을 안해주신거죠? 오프너도 잔도 스스로 가져와야하는 콜키지도 있나요? 그럼 차라리 콜키지가 안된다고 말하는게 맞지 않나요? 전에 잘못 응대한 것에 대해서 사과도 없고 추가 안주도 황당해서 다 먹지도 않고 나옴. 좋은 기억있어서 계속 방문하려고 했는데 오늘 이후로 방문 안하려고요.,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F4961ff63f21e3d612a8c197250ce2e2d2aa93f3b%3Foriginal']
