사업장명,작성일,작성자,작성자 정보,별점,리뷰 내용,이미지 링크
연남화로굼,4달 전,이현규,지역 가이드 · 리뷰 14개 · 사진 14장,별표 5개,사장님 친절하시고 맛있고 분위기까지 너무 좋습니다!!,https://lh3.googleusercontent.com/geougc-cs/AB3l90Cifzix4ijEyyt-8IiLtriI59n-lj_FhcfeR5DpIX60oY4CA079Thc0FAF6VVuX8m5nVH2fuWC3RzoxdB1ckBYvMPDRMjULkW7UbY0XVfW6aUvIrxqqcu-V2bawVmKroDy80H2W=w600-h450-p
연남화로굼,2년 전,snagmi park,지역 가이드 · 리뷰 217개 · 사진 395장,별표 4개,"예약 가능하니 오실 예정 이시면 미리 예약 가능하세요. 고기는 처음에만 구워주시고, 직접 구워드셔야 합니다. BTS 정국이 왔다간 곳이라고 아미분들 많으세요. 근데 성지순례 아니더라도 고기를 비롯한 음식이 모두 맛있습니다. 된장찌게가 다른 고기집들과 다르게 자극적이지 않아서 좋았습니다. 또 갈 예정입니다.","https://lh3.googleusercontent.com/geougc-cs/AB3l90CgYobcEhIBqTb5T3tVfRz-qzG7__j7SPHNgcxgcr2ZI1o4nBcCT4BbPXP2obMi8ef0untDf6MkODDdthq7xq1QLU0jEHAsG45CU39qYekhUy8DGofQLloFlImYXbzJ2mc8EhLW=w300-h450-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90BqM6Nn-KuG61GdNiF_pe9m2OP1BDbbltkrb6Peqtz8hE8HM6vsS9KSkTXCmoAad_VXIBzO_TGmxaDxP7RmaBvhosKQCga-Vny92p601r8RhAb0-m6q1dLx8wNz9by1WbcpeKGg=w300-h450-p"
연남화로굼,6년 전,최유신,"지역 가이드 · 리뷰 521개 · 사진 1,712장",별표 5개,바텐더 출신의 두 사장님이 운영하는 고깃집..고깃맛도 좋구 분위기도 좋습니다. 적극 추천합니다.,"https://lh3.googleusercontent.com/geougc-cs/AB3l90AxI3McFXXT71mXnf7URay8lTwJ_RGvXXe9qvZdwFRdApRbmfrOtAsHeA9u20AQHyn1jVVRP-7AHzOK-GaB0qW8afHvy6bwowmoLIKtZpO5u08sQasAfgomwRQ4X3e74ml2iI_6=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90B8cVb1UUsiSdhr8nHDDrniyAgWmTXNph0k2ogVTn2mT6M6jMd5af7Jq5Jdz1yK62tY5mH6ryt9u-xdcxesOle_SV-S5aLX8qkJ0jnf17gbr64Nu1bA261LVJJk717amKSFpBTk=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90AMQMo_Z5KMR5lwqsf_Td_dTqAUs0ZpVFmN7FiAHadLF_JviVei0Ul38Ey_MRG3x9ZvJMvpVZxDTl4dHj2WIxzpnSIL58WsIN0KeLHoKGsalD5nmbkOWeEaIsUu_4RmWFXISpry=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90C06GDhQGaVQl1mTl18KAUTsjNsJYw_Zd61YkkcnRBR-nPUNBlvIrT8vggASwFm73BQC4aGxaTaD2r30m83aKrRta4NP4R6WTvMPjihr74kg6OhezRHA-OGsDilg9RGgNYC9EM7=w300-h225-p"
연남화로굼,2년 전,개두리,"지역 가이드 · 리뷰 473개 · 사진 1,415장",별표 5개,방탄 정국이 갔던 고깃집. 정국이 메뉴도 먹을수있고 친절하세요,"https://lh3.googleusercontent.com/geougc-cs/AB3l90DjHZ96vXipdCuZPq4N-OaxNuV9MseNaAgQxdJoKK-BxfN26FdOqyYd2mXRPcRzTut2IhaVS4HKopeDWrnUibeTS4uu3LLVl4QAGJj52APQAteCBNtjeySJhxXIwmeswD--7BjL=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90AFUTO4NNyMMrYQbeYTFy4nYMLtgrkh92o245Tg5lOejoJuyCtRV-miRamILH81tU8mZL4PIaZtYmVgyfcg-g-w57eCsBeIM16b_SkpjaZtK06jE4-ZfV_f2xmzdCC4MkVue-f7EA=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90B5nuwHSbdjtAfSiykx6DaJW-mFZQW-CVWJxaiJ6ryJUNlelCVSnpTI2bi3eR9UZl7WkvFBda-HKglnlWp7AbZcGpfohKyXWjry6tdZCZgonmPlHK6PGqDKrfOtfUxr2LGHfLii=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90AXjWSp73d4sxy3Z6zc6h5JeLiRHoLtTYnG7_pSHFwQ8VK47rYcifD1w7xwEx2s7IP66-0uNfugfkV9sQ6iZOG46BZuvCmCIAyJ-_HLFG78Xz43Pzccd5QJh7vsnsYT-GOZdBAEcQ=w300-h225-p"
연남화로굼,2년 전,suim yun,지역 가이드 · 리뷰 65개 · 사진 372장,별표 5개,정국이 다녀간 이후로 핫해진 식당 꼬기러버 정국이가 먹었던 메뉴로 먹음 최소평타는 침 역시  맛있었음,"https://lh3.googleusercontent.com/geougc-cs/AB3l90DUa219RrggcJmVq_WuS6IhLgrQh4oMOuCz7ADRnj7bd-kd-xjU_Sv4BIps6JH4576FU5MUZDMidfIDYTV542OerKNUPDtuUguhy1619qcWp-GwiU2U5VE-GbCCPJWrN2W62I5v=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90AqIlHBu12T4f0NuPVogAYgDL8s2nBcsVROMPpIRCwonequX13g9ldfq-fYRSMGa04YrXpjTugZypt8ITuFYa02gPSUaxV3rSWqx77vHngDxGoCSUVX-AriZnqt7Cne1X5meSra=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90CfSnMHVW3xAs42U4h293uBO7f8DXyQxzSRYW-JuiEpf5bWMtShqKChZOaIoiHl32wI2gQAeyp4JoS5bdYwPNDgGsr1FiGseeYqVmm_p2J_HRdn_H8d1KvIR51tGbH8b4XySIJMDA=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90CP6bdjWzd7urcotBsEnhVJJgj3GURD3G2gNvogcmugfSgmF0SbTUZLhCAhgz4raYq7uykgm6H5hdKTdLFMDPWuT6Y3Zl171Lp5DCDlocKLx14aIGEdriDucW7ypggJXkotyWYq=w300-h225-p"
연남화로굼,3년 전,알려고하지마,지역 가이드 · 리뷰 137개 · 사진 89장,별표 5개,"맛있습니다
특이 고기도 좋지만 고기를 더욱 맛있게 구워줘요",https://lh3.googleusercontent.com/geougc-cs/AB3l90CFnyYWxKpEYMMevcSZB3JhXuFlZ3faCt-5v8aecf-h4wOh0Mwp3BItPl8vvhoe_Wm1uGj8q5W2TRKPEdZjQ2EnP72yQHrODFa2ZYQPBzi2TmDro4gnGLiZmBOcRlj7o03inU_s=w600-h450-p
연남화로굼,1년 전,soojin park,지역 가이드 · 리뷰 65개 · 사진 9장,별표 5개,"술마시기 좋은 분위기
고기 맛나요
화장실이 가게안에 있고 상태 양호함…",
연남화로굼,3년 전,박혜원,"지역 가이드 · 리뷰 209개 · 사진 2,004장",별표 5개,소고기도 맛있고 분위기도 좋아요 ㅎㅎ,"https://lh3.googleusercontent.com/geougc-cs/AB3l90BAM_WChOXWG2FHcl5QbW3YWTRbWk7IlGtOg5miYXCjXGDukQk10bo4tus-EwWsyTVfOs9-IfMPiuQYekJIl8ucS1N7LvK7ifqbPJ6IAR1d_UBV5bc1Ty8M28ERxTfsnYA1lVHAUA=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90BrCQUjSBCrXHZGbw48r71qX00dpVDiDAhghDQRX5ERNGVdDaF-MT0yAF_VJPU2Tb6qYlvlzo5OaIYbQ20qBko9pWDbvLKtytzyU2YtmEC42X5HIgeuEKBYBsB5CvM7Ybd82zEf=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90Cl8NhCuQJFAzdmjqoXudPtYOhG229dwzKEkxe3U5hJsDIYbTGp0CghEUxveeqXO4JYbpz7ZniGuMgG0sa1v-juHvrCn5xYgWWcCr4qgkQp08mLoQtuEnwuqoESW6tSVzaL4GU_ZQ=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90DNK1oY_PULAIzcdIi4UBL4KGjl6tP4_Fw_qWgTDHgoebLOjdCnBz-s4v_6AFT9TgNUxxs2ry4ugvZ7cpxATro8ZFeBxnrMr1GHa8Ah0D_1ER-lkbusNjj4TOAlbIYbOxAm8j9U=w300-h225-p"
연남화로굼,2년 전,DH,지역 가이드 · 리뷰 50개 · 사진 5장,별표 5개,"고기집 가고싶어서 들렀습니다!
사장님 다 친절하시고 고기도 너무 맛있습니다!!
담에 또 들릴생각입니다!! 분위기도 좋아요!!",
연남화로굼,8달 전,22 cutelee,리뷰 1개,별표 1개,별히나도 아까운곳 BYS정국 때문에 외국 여행자도 오는데 정말 창피한곳 불친절 끝판 무엇도 기대할수 없는곳 우린 서둘러 그곳을 빠져나왓다,
연남화로굼,3년 전,김승용,지역 가이드 · 리뷰 169개 · 사진 31장,별표 4개,친구들과 술한잔 하러 갔던 곳으로 3인 모듬 소고기를 주문해서 먹었는데 가성비가 꽤 좋았습니다  어디가서 삽겹살 먹어도 비용이 만만치 않는데 여기는 돼지고기보다 조금 더 가격이 있지만 훨씬 가성비가 좋은듯 합니다 추천드리고 싶습니다,
연남화로굼,3년 전,Jimmy “Doolgi”,지역 가이드 · 리뷰 79개 · 사진 122장,별표 3개,좋은 분위기 괜찮은 술 그저 그런 고기,"https://lh3.googleusercontent.com/geougc-cs/AB3l90DOvKzuRF9ewIDeCCJwlweAzn1eddqxEMtD99gknpVvr8iDdD433sMFTLmaFWt_kKuxafkQSeM0zFimgIs5Ac8LMZbNtCP413NfvzB1kPgDC6dp411XS4dT9zxEBYtGf6fwoxzBNg=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90B1z7AFNWg-cMoXaIiFu3ziCW0GSm3BJnEGFvpkj8U3LViBzdYperZ22xw8uwSjzK2FkzbOcKMLQKL8CfPCZXYoMGa62YDapoMyq-kz2WkIRGd_GqUGyloi1qedA5ngOk8xJQ=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90Aqi7Xn6r_2MaV9N8t4YSMdpzUfGp-AOKsljY1U8b-9N9nmCHhB38_fLJShUIPqT8zE3mugegrU002eZ3LgkjGqpPig_nsQ_M4FQSyXdmQpG2_ZEm4Kak9njXfI8PntBm0-04CJwg=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90AkHzbfPu2BpGC5NXO44e52l7JLYc6Xd0WoIrP45pS3cl_j83Q0mAn5V-xhh7ADz2I8twoNnwTmVfKklGX1U97oYp-tuxk7N3pFhCjWqBxLvU-setvHOdgAm2afZFCmlFQPJvzW=w300-h225-p"
연남화로굼,4년 전,황승규,지역 가이드 · 리뷰 73개 · 사진 133장,별표 4개,인테리어 분위기 세련되고 맛도좋고 직원분들도 친절해요.  데이트 코스로도 좋고 친구들이랑 와도 좋을거같아요,
연남화로굼,5년 전,JY JO,"지역 가이드 · 리뷰 1,396개 · 사진 1,771장",별표 4개,맛있는 칵테일이 있는 고깃집입니다. 고기를 주문하면 테이블 위에 화로가 놓여지고 핀셋같은 집계로 각자 한점한점 구워먹는 시스템입니다.,
연남화로굼,2년 전,오성식,지역 가이드 · 리뷰 102개 · 사진 133장,별표 5개,"힙한 느낌의 고깃집, 고기도 맛잇고 다양한 술이있다.",https://lh3.googleusercontent.com/geougc-cs/AB3l90CfISR2zeYUB1ez16xGdgQRqQbwr08sHrO-3AJ2KKqxQmPvaPl9WN0e047HhS5e-n_IPRWPNsdI4-M3mPr4aRfGVSl3I2VKPPY-FB-icApdaoLhXrPDuVEeWFEBodkbKEKen3c=w600-h450-p
연남화로굼,5년 전,마이드,"지역 가이드 · 리뷰 1,269개 · 사진 2,202장",별표 4개,고기맛은 조금 부족하지만 가격과 분위기가 충분히 만족감을 준다. 가격대비해서는 고기맛도 괜찮은편일지도?,
연남화로굼,5년 전,라임진토닉,지역 가이드 · 리뷰 43개 · 사진 142장,별표 5개,이베리코 추천. 화로에 구워 먹어서 정말 괜찮다. 고기도 맛있음. 특히 매니져? 분의 서비스정신이 최고다.,
연남화로굼,5년 전,이승엽,지역 가이드 · 리뷰 12개 · 사진 2장,별표 4개,맛있었다. 동네에있었으면 자주갔을꺼같을 정도로 다만 '고기bar'라는 컨셉 때문인지 너무 시끄러웠다,
연남화로굼,6년 전,Chaieun Park,지역 가이드 · 리뷰 318개 · 사진 352장,별표 5개,생긴지 얼마 안돼서 그런지 깔끔하고 분위기 좋다! 특이하게 칵테일 메뉴가 있음,
연남화로굼,3년 전,음식과술,지역 가이드 · 리뷰 356개 · 사진 995장,별표 3개,깔끔하고 매장 분위기는 좋으나 고기맛은 보통수준,
연남화로굼,8달 전,syncprog,리뷰 3개 · 사진 3장,별표 1개,종업원들이 매우 불친절해서 다시 방문하고 싶지 않은 곳,
연남화로굼,5년 전,베리베링,리뷰 27개 · 사진 2장,별표 5개,가격은 조금 있는데 너무맛있고 엄청 친절함  맛 있어서가격생각안하게됨,
연남화로굼,3년 전,파인,지역 가이드 · 리뷰 20개 · 사진 1장,별표 4개,고기 구워주고 분위기가 일반 고깃집이랑 달라서 좋아요,
연남화로굼,3년 전,김영진,지역 가이드 · 리뷰 22개 · 사진 1장,별표 4개,고기가 비싼 편이지만 직접 다 구워주시고 서비스도 많이 주시네요.,
연남화로굼,5년 전,Donnie Ju,지역 가이드 · 리뷰 518개 · 사진 956장,별표 4개,분위기 좋고 맛도 괜찮았습니다.,"https://lh3.googleusercontent.com/geougc-cs/AB3l90DiNr7p_m1HQrhpazqrErnF1yPMkxbSFW8xWzZ-OcpfpmUgiIyJcxmZEcvzbW151vQoJvpkjH8IIHrJCWzkc8dUlJqxTi3Ll7ycJHotahBDVz7DH6h_MkIeQakCMDVR8ZCuHQJV=w300-h450-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90DJjlU3kpTpUSFF6uSuTa-qcZUXUQSWwGN3e9itMsqF0o2m6rroZzZEDWNJKy2885qeE_i22Df6237yY5SetHDDl8mPdf1BjgKx6d7pKfS-F7F_2A2tUJXr6MDkdPjZfsXCnng4=w300-h450-p"
연남화로굼,4년 전,se joong park,지역 가이드 · 리뷰 64개 · 사진 18장,별표 3개,"동해를 두고 반반의 분위기...
친절한 직원들...
맛있는 양고기스페셜...",
연남화로굼,3년 전,맘스밥상(Moms cooking),리뷰 12개 · 사진 8장,별표 4개,하이볼이 넘나 맛있어요 ! 가격은 쎈편 !,
연남화로굼,4년 전,황낙훈,지역 가이드 · 리뷰 109개 · 사진 153장,별표 5개,맛있고 친절하시고 칵테일도 있어서 좋았어요!!,
연남화로굼,5년 전,기윰스토리,리뷰 6개 · 사진 3장,별표 4개,"괜찮았어요 소고기에 차돌된장찌개 먹었어요 다른 테이블 생일에 트럼펫, 불쑈, 칵테일 주심",
연남화로굼,4년 전,kh jj,지역 가이드 · 리뷰 76개 · 사진 57장,별표 4개,고기구성이좋고 이베리코돼지고기 맛있어요,
연남화로굼,5년 전,최재훈,"지역 가이드 · 리뷰 276개 · 사진 4,810장",별표 3개,고기는 언제먹어도 뭐...거기다 신선하면 더욱더 굿!,
연남화로굼,4년 전,롱할로윈,리뷰 9개,별표 4개,소주값은 비싸지만 안주가 괜찮습니다.,
연남화로굼,5년 전,Yi Bins,지역 가이드 · 리뷰 27개 · 사진 17장,별표 3개,맛은 나쁘지않으나 나오는속도가 느린편,
연남화로굼,5년 전,하태원,리뷰 6개 · 사진 5장,별표 5개,가성비 끝판 + 칵테일까지~,https://lh3.googleusercontent.com/geougc-cs/AB3l90DzoGQjePQnezYP69v3i0nbLV0IKoJe_jtyre16IkN8rsyv99aT5Vqi58j-FCdKxCEFJZzuQcx2skwFND8AxvW8tcnh6FnnZpuin-wXzGhEMVd_ZZTSZ-JdHfZ3ekD1LHRcqV5gVw=w600-h450-p
연남화로굼,4년 전,형龍哥,"지역 가이드 · 리뷰 147개 · 사진 2,339장",별표 3개,개인적인 생각에는 그냥 나쁘지는 않은 장소입니다,
연남화로굼,3년 전,안종현,리뷰 3개,별표 3개,분위기는 좋은데 고기자체는 그닥입니다.,
연남화로굼,4년 전,송후완,리뷰 3개,별표 5개,정말 맜있고 좋아요~~!!!,
연남화로굼,5년 전,윤보성,리뷰 25개 · 사진 30장,별표 4개,역시나 맛과 서비스 좋음,
연남화로굼,4년 전,서경원,지역 가이드 · 리뷰 85개 · 사진 201장,별표 1개,너무 불친절.. 위생개념도 사실인가 싶다,
연남화로굼,4년 전,Yoon seo Lee,리뷰 11개 · 사진 1장,별표 5개,시끄럽고좁은느낌이지만~ 맛났어요,
연남화로굼,5년 전,ㅇㅇ돌디짱짱뭰,리뷰 2개,별표 5개,친절하시구 맛있어용 ㅎㅎ,
연남화로굼,4년 전,어민수,리뷰 5개,별표 4개,분위기 좋은 고기집#~~^^,
연남화로굼,5년 전,Jongkwon Shin,지역 가이드 · 리뷰 314개 · 사진 132장,별표 4개,분위기 좋고 음식 맛있음,
연남화로굼,4년 전,안현식,리뷰 3개,별표 5개,굿,
연남화로굼,5년 전,Justin Junseok Ma,지역 가이드 · 리뷰 142개 · 사진 195장,별표 4개,맛나네요,
연남화로굼,5년 전,김유환,지역 가이드 · 리뷰 38개 · 사진 52장,별표 5개,너무 좋아요,
연남화로굼,4년 전,임동훈,지역 가이드 · 리뷰 300개 · 사진 15장,별표 4개,칵테일과 드세요,
연남화로굼,1년 전,테슬라,"지역 가이드 · 리뷰 966개 · 사진 8,940장",별표 5개,맛집입니다,
연남화로굼,4년 전,이창주,지역 가이드 · 리뷰 56개 · 사진 350장,별표 3개,보통임,
연남화로굼,9달 전,Josephine Chiu,지역 가이드 · 리뷰 50개 · 사진 27장,별표 5개,"JK정식도 정말 맛있어요. 베이킹도 직원분들이 도와주셔서 다음에 또 올게요??
점원은 그 아이가 아미(ARMY)인 줄 알고 JK의 사인을 가져와서 사진을 찍어주었어요??…","https://lh3.googleusercontent.com/geougc-cs/AB3l90An-imvKV9hYXl-ZAARTGSUAS2PGMhAl5j5jcxn06f5kVdieYMVvvcYrDlqq722VvKG43cbj5oZ9016dg8cRPztKt7jYvCKjpojBFPNnWuPCeM_1MFRKyEtwLVnQaZW9v5yTg89=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90CRjNF0YDTpoUBpv0ckTJs21gPyu6Mgx0frGz9khGatoNUoshWT3m6mmLJIwc-SX8MxFYxiel0wrZOkT9QF9fgk9svB3pdT17BXlqWlqRDJPSOZAD4PoIQiMMCPeWyh5nu2Xm41=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90A4GEggJeZpGA7FRpvXN1ivanjTpWYHvmmeoN4MJjqBPHyGhBK_WxlOHDxwxPKSNCS38_9D0DuFF-HcTsbzuTxYMMGAmYLKoFCUEAlOH4JpL97bhAQIkSpjhtLX95IFMV4SYYfWjA=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90Cn0wP-hHGhoTJhjlJue8ZRe5PvE36TTiit-WevY3FzTJMAGnYoqv2dJi1UO0dtUg2Z_zbmc5TgZZfiuMTbU1UQFGgjfVeQ2su4HM0xu1bz7dSL0FLrRbSJNmuPBVlxI0CCe95C=w300-h225-p"
연남화로굼,1년 전,Angela Chen,지역 가이드 · 리뷰 115개 · 사진 297장,별표 1개,"정국이 스타일이 아니었으면 여기까지 발을 디딜 엄두도 못 냈을 거에요! 들어가보니 사람이 없어서 점원에게 정국이 앉은 자리에 앉을 수 있냐고 물어봤는데, 점원이 동의하자 그 사람의 태도가 왜 기분이 상했는지 모르겠습니다. 안경쓴 남자 태도가 확연히 달라졌네요 나중에는 직접 고기 구워달라고 하더군요.. 소 어깨 빼고는 아니죠?? 나쁘다. 돼지고기 부분이 너무 기름져서 추천하지 않는다. 나중에 사인판을 달라고 해서 사진을 찍었다. 그의 태도는 똑같았고, 매우 성급했고, 미소 속에 숨겨진 칼이 매우 불쾌했다. ?????♀?…","https://lh3.googleusercontent.com/geougc-cs/AB3l90CeKwSPb1ytTasT_WLPC-Y_ETXQBD-aBI7G1QxameXx480VzxVJz-CFZZCwEpwB038S_DcLUHNMVlxiYQkKwSgBJbWUjx2JN3_kskoNuHQZDQol9R3x0ZffszzryQZrAhbCITLb=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90A8BdYTpEjhBZRoqAcmycMDEHjQoxeQDpmNskQPyS6Go_T86DoHMl7sbjIJ6JtsK7zamWWt5z0b9f9sL8Q3-IkXhD34AxQX-Wy12zhreavQvohgLycwAeKIdHdwHU6_IVC-DcFg=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90C135ZLxyIfUyiTlqJlStBby989PMtUp4umLB7oKxeUoYPqsMrOIWDu6JG0D9vQjRZOC4iSSWH174U2ofg9aaPH-gNzNTeawGg6wiBJ9v6w9-phyeTMZEM3HV6K04iXGayzTeU8pQ=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90BsnM1PZ_OYfAMHnzqVLvfco3Ia7hBvkSmS8E4ryclSEzBqq6au4qPw6KYB7bMNGHjEEM-QSzhTzTf5zdp-dOEk0lDAXZ1x2uZbkleW875-LBQTC8Fta-sOP5WeDnwjG399kHU=w300-h225-p"
연남화로굼,7달 전,Amiya,지역 가이드 · 리뷰 62개 · 사진 278장,별표 5개,"완벽한 분위기의 바비큐 레스토랑으로, 한 번쯤은 즐겨보실 수 있습니다.","https://lh3.googleusercontent.com/geougc-cs/AB3l90CL_zZlk7-93__RDTlYYTvYjH5_kOpKp633CWRLnJNLpTxJetTqQDLH7u3g_h4NgPZsv8zWTy_2RRkJ3qaHq5a_mCb82DI7gYYd8ShaooWC6FEmlvr2Nw0VQvS7D6vvUoIr2Yu-=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90D8-R1Qq9ey7oAekrriDl_Ryrw9e7gQ2DgElFBKBJEFLSgwZKpkIWnQGEZ9hfGICxOhKRswhr4B85sH2ddRLFvIvBqxY0iUElN5XO_xAqYKmEjD0grlJ1bnVNJw1M45YLA_BSpJ=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90Ac1poxvmty1peheKX-5jqhT58Ave1ElKJmVJYK3WxbG0zFX3epcCsnwSEVcf6ocXpbDBDe3wmPjI1y0lZ-zAQwCfmoutDl4dBi09Bjpt0EuCYzTpApzbz-w7tRfw0hM5UrrU0r=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90DGK4gwGbKl4bPcB_qJEYFsHEq89EbLMIKLt9sD4FeGMKpRQO-hmnqH63sPlx7bBmxVu-297dUfigCEhlpfYQpO5CYTl7J_4yZQ7bA0e52TU8gyuuNEoEBKRcsbv65G0ulXc7npvg=w300-h225-p"
연남화로굼,2년 전,Tomo,리뷰 13개 · 사진 159장,별표 5개,BTS국 ??가 간 야키니쿠 가게. 엄청 맛있었습니다! 점장도 직원도 상냥한…,"https://lh3.googleusercontent.com/geougc-cs/AB3l90AhF2KROrip2ol8buQdY7bm1310HQMwCpXZWTC932tXD086Juq9g_KFfbIbMUuoToD5cpU6K2AP59u3PmCXy3BWfUjITlSEnSnSoeTyZIA6Um4gf-ScmqI4qlojbOok07z_lO8zuA=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90CKeCGb5pSVEEX-az0ECQdh2r6-bMBQrKIhoHCZpkK7QzieVFL1wcrqAP4EOgikZvH_oOejEBN1xSU9ik4Wl2RL9rLogBKDnbscD8n0MzmGJ77t2ihEUH41NSmg0_EBQBt61YA5=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90AAwp-D_gCiUM6ywkvZO2J9sG3ehqaDLxFxOTuAkdVnXuyeKSlB5VWP8vfa9CmNxy-3XddznKm4bYEFqq5l-3t8YKuX7fZ8LEPSFdRF1qlXcDwtJi2N0Q2m2UJDdFlA8gLEaw4GRQ=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90DWrBOiCc-0j9mxpvsWWsoRIuQYlqA-57qpKNYcaWrP8OKh7KCmsEL3t32JM36FnkGHdbO3-S0zAb2iTfSx9cf35t9jrmDLzRtn96B_syRhWeTa4zgYFl6Pa83vvdPRVrC4LVkH=w300-h225-p"
연남화로굼,11달 전,Jeab Wilai,리뷰 14개 · 사진 35장,별표 5개,정국의 뒤를 이어 방탄소년단의 맛있는 불고기 테크 스태프들이 좋다.,"https://lh3.googleusercontent.com/geougc-cs/AB3l90BctEE42696IAqJf9L-X_tK3-3xiCo3AcW8AG7Ohq7tqnbROzQ5cPLoOSg3cgNvB_gY0OgooxJDQ_uTU6F-bhNSwlvU-C4AkbmQmsvbtwITXaBIgAEdj5WC_uki4PCXOIB06tM=w300-h450-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90BZQkmoKJizcuZ8s3WmMBSA0vDWweRo95Qq1EWHRfxqnDb-nMfNroxWS8YAelKHOuC-WzizhxLnmZ9Gkvvw-tOncPpaqwc9ZC5MmZD6QcID5AgREY4hrs1x7k8wbd_17GPN6qSN1g=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90DM1YCvyQeMZbSgemAWWdBOUAfUvVrw-2ov9-TAgEitgsOCYxbN5_MBMBLiXBSuU4e9I_1MYOe0MuhsrOtWLF3hmwb_zrnxcFG5Msd6CIf9CT_4I9b7CQhPzrSjp2x45H3bjbxt=w300-h225-p"
연남화로굼,1년 전,Sasiwimon Kiwngam,리뷰 5개 · 사진 6장,별표 5개,정말 맛이 좋은 로스트입니다. 와사비를 곁들인 반찬은 정말 잘 어울린다. 정국이가 있으니까 따라가자. 하지만 오히려 맛이 마음에 들었다.,"https://lh3.googleusercontent.com/geougc-cs/AB3l90AsJK8hX5vrEixBIY8qAyZzsPozrnmcwh0kWwKe45KqdRrVMAbsNBUypj2mOCcedC9YG5Ci5e0ocJyT04kYlN7SGxbbJ0e3uLR83UbxU3K2xge2CNpA6oxTmdZvUQFMExksqZ7IKA=w300-h450-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90C6itVi-G5ZWZGnxnCQq0LJMTjprzQNqIAXD1lgIpXtqu8jRdxOjHJRgk8l3Us-JiEsKt2Ga3ivjXmXAGItR8QBWuEolMefQf01PeUldxcKl0keI2u-1GS_ixJXlO5S1kluFeA=w300-h450-p"
연남화로굼,1년 전,Sacchy,지역 가이드 · 리뷰 161개 · 사진 423장,별표 5개,와 정말 환상적인 곳이네요 ㅋㅋㅋ 돼지고기도 정말 맛있었어요!,"https://lh3.googleusercontent.com/geougc-cs/AB3l90C4TYf-YiWi-xx-KfZxJs3by9_fD_YgadnO5E1dOcmHquDPo7T9YILBvLG85nwCCTlcZiNMT1RvkgPR76a8pq5JVC7eYrzJstiGgL-ONufoIfY1yYRnwa2D2cSz2xz7a1GbYVtW=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90DZFdp1YmNMfLSU8eKX9S50IEQbOXe-8FcKgDHh5B3W78PSzEQUNa9embRRfogWh_pYdOZmdvtyxrVRmYbC9ck1aaxdPNF2lHaj4tqH1vTW4X25Cu20B2_f3W_EXFThaHZze2uA7Q=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90DsKSoeO-_cV06rZMA0YnGkG-l3o_1H1wwN49eDxcJBSFUuiOnB0q86ehU8lZbsGRxW4yqnUEis3F9nFah42aV3oyHrnhZd-2jWmUuUIPutMK517FNJHgEnqM0bImMaSQET2Xs=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90Dqs1TtUJsNvvOPYNYgLCNPZBT6A1z2CYY7wR4N49-_px2ACZJ61WA_CA10ZXE91YAKUG0sdbFUT4GkS8w3utO8uaInPpxeb1NmlQOWHRYU4VUW10aF1biuObTuew6qNM3kew4gbw=w300-h225-p"
